,demographic,granular_audience,target_month,frame_id,datetimefrom,datetimeuntil,population,impacts,impacts_pedestrian,impacts_vehicular,rag_status
0,All Adults 15+ (1),All Adults (1),8,1234605594,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.003185038,0.003185038,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1234855947,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0035779245,0.0035336789,4.42456e-05,red
0,All Adults 15+ (1),All Adults (1),8,1234933586,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0137302991,0.0025845293,0.0111457698,red
0,All Adults 15+ (1),All Adults (1),8,1234859366,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0048912084,0.0001593281,0.0047318803,red
0,All Adults 15+ (1),All Adults (1),8,1234929160,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0,0.0,0.0,red
0,All Adults 15+ (1),All Adults (1),8,2000201331,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0053208007,0.0053208007,0.0,red
0,All Adults 15+ (1),All Adults (1),8,2000165802,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0011924679,0.0005502868,0.0006421811,red
0,All Adults 15+ (1),All Adults (1),8,1234859524,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0029725705,4.12425e-05,0.002931328,red
0,All Adults 15+ (1),All Adults (1),8,1234858413,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0004295457,0.0003396953,8.98505e-05,red
0,All Adults 15+ (1),All Adults (1),8,2000166805,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0003601747,0.0003601747,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1234929170,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0,0.0,0.0,red
0,All Adults 15+ (1),All Adults (1),8,2000118475,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0286856339,0.0286856339,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1234933059,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0019577981,0.0019577981,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1235465814,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0293363757,0.0032992885,0.0260370872,red
0,All Adults 15+ (1),All Adults (1),8,1234859240,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0048971907,3.94469e-05,0.0048577438,red
0,All Adults 15+ (1),All Adults (1),8,1235323561,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0015186686,0.0013332168,0.0001854518,red
0,All Adults 15+ (1),All Adults (1),8,2000195866,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0006112697,4.2725e-06,0.0006069972,red
0,All Adults 15+ (1),All Adults (1),8,1234929482,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0056577809,0.0007665382,0.0048912428,red
0,All Adults 15+ (1),All Adults (1),8,2000100870,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0114902897,0.0004626228,0.0110276668,red
0,All Adults 15+ (1),All Adults (1),8,2000192463,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0003778125,5.5694e-06,0.0003722432,red
0,All Adults 15+ (1),All Adults (1),8,1234860232,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0016324755,0.0001004764,0.0015319992,red
0,All Adults 15+ (1),All Adults (1),8,1234848203,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0048822678,0.0002608062,0.0046214615,red
0,All Adults 15+ (1),All Adults (1),8,2000192741,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0002082091,8.5576e-06,0.0001996514,red
0,All Adults 15+ (1),All Adults (1),8,1235240123,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0,0.0,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1235071195,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0126023741,0.0126023741,0.0,red
0,All Adults 15+ (1),All Adults (1),8,2000032205,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0577215448,0.0006824425,0.0570391023,red
0,All Adults 15+ (1),All Adults (1),8,1234859785,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0021171141,0.0002362955,0.0018808185,red
0,All Adults 15+ (1),All Adults (1),8,2000152747,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0006096404,0.0003693111,0.0002403293,red
0,All Adults 15+ (1),All Adults (1),8,1234606067,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0351530674,0.0351530674,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1234855517,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0008827962,0.0004017939,0.0004810023,red
0,All Adults 15+ (1),All Adults (1),8,2000204480,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0921569345,0.0882744853,0.0038824492,red
0,All Adults 15+ (1),All Adults (1),8,1234868928,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.000693174,0.0002817966,0.0004113774,red
0,All Adults 15+ (1),All Adults (1),8,1234854116,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0049388413,0.0001388256,0.0048000156,red
0,All Adults 15+ (1),All Adults (1),8,1234852917,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0055906146,0.0002602844,0.0053303302,red
0,All Adults 15+ (1),All Adults (1),8,1235257077,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0025404589,0.0025404589,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1234857935,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0003873857,0.0001920446,0.0001953411,red
0,All Adults 15+ (1),All Adults (1),8,1234932917,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0077393788,0.0015684961,0.0061708827,red
0,All Adults 15+ (1),All Adults (1),8,1234855735,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0012492993,2.7618e-05,0.0012216813,red
0,All Adults 15+ (1),All Adults (1),8,1235325083,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0521270289,0.0004784829,0.051648546,red
0,All Adults 15+ (1),All Adults (1),8,1234571080,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0026720526,0.0026720526,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1235189912,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0017353513,0.0012701768,0.0004651745,red
0,All Adults 15+ (1),All Adults (1),8,1234929173,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0,0.0,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1234858829,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0031883222,6.91572e-05,0.003119165,red
0,All Adults 15+ (1),All Adults (1),8,1234723737,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0,0.0,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1234598301,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0042722398,0.0042722398,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1235256899,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0339288279,0.0022872592,0.0316415687,red
0,All Adults 15+ (1),All Adults (1),8,2000188884,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0016380343,0.0003423489,0.0012956854,red
0,All Adults 15+ (1),All Adults (1),8,1235165126,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0,0.0,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1235256890,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0012473619,0.0012473619,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1234852734,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0006692817,0.0002596647,0.0004096171,red
0,All Adults 15+ (1),All Adults (1),8,1234571078,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0028450474,0.0028450474,0.0,red
0,All Adults 15+ (1),All Adults (1),8,2000215916,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0014441137,0.0002368295,0.0012072842,red
0,All Adults 15+ (1),All Adults (1),8,2000166629,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0088538445,0.0088538445,0.0,red
0,All Adults 15+ (1),All Adults (1),8,2000099477,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0111582772,0.0111582772,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1234856841,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0048563672,7.31925e-05,0.0047831747,red
0,All Adults 15+ (1),All Adults (1),8,1234859594,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0,0.0,0.0,red
0,All Adults 15+ (1),All Adults (1),8,2000022892,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0147274535,0.0147274535,0.0,red
0,All Adults 15+ (1),All Adults (1),8,2000178883,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0005048927,0.0005048927,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1234847281,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0007203592,0.0001746147,0.0005457445,red
0,All Adults 15+ (1),All Adults (1),8,1234859348,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0015689075,0.0006671904,0.0009017171,red
0,All Adults 15+ (1),All Adults (1),8,1234852268,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0031698528,0.0023882612,0.0007815916,red
0,All Adults 15+ (1),All Adults (1),8,2000114081,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0126434783,0.0126434783,0.0,red
0,All Adults 15+ (1),All Adults (1),8,2000204755,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0019553778,0.0004866832,0.0014686946,red
0,All Adults 15+ (1),All Adults (1),8,2000215926,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0041197624,0.0040494421,7.03203e-05,red
0,All Adults 15+ (1),All Adults (1),8,1234931172,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0,0.0,0.0,red
0,All Adults 15+ (1),All Adults (1),8,2000201207,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0166812732,2.24886e-05,0.0166587846,red
0,All Adults 15+ (1),All Adults (1),8,1234849251,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0037803375,0.0033983426,0.0003819948,red
0,All Adults 15+ (1),All Adults (1),8,1235242039,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0,0.0,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1234930387,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0004741952,0.0004741952,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1235459339,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0,0.0,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1234847850,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0025174408,0.0001854767,0.0023319641,red
0,All Adults 15+ (1),All Adults (1),8,2000215275,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0020319738,0.0002801306,0.0017518433,red
0,All Adults 15+ (1),All Adults (1),8,1235074332,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0126471069,0.0126471069,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1234855983,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0010200278,0.0002912615,0.0007287662,red
0,All Adults 15+ (1),All Adults (1),8,2000166978,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0070102559,0.0070102559,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1234855995,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.003394592,0.0001090322,0.0032855598,red
0,All Adults 15+ (1),All Adults (1),8,1235248654,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0004898148,0.0004898148,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1234930999,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0029195201,0.0005732221,0.002346298,red
0,All Adults 15+ (1),All Adults (1),8,1234575961,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.021601143,0.021601143,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1234933255,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0019721828,0.0019721828,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1234854103,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0013462344,0.0007651734,0.000581061,red
0,All Adults 15+ (1),All Adults (1),8,1235189253,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0010030289,0.000799299,0.00020373,red
0,All Adults 15+ (1),All Adults (1),8,1234592748,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0012550223,0.0012550223,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1234853274,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0008640114,0.000406848,0.0004571634,red
0,All Adults 15+ (1),All Adults (1),8,1234848334,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0033119301,0.0033119301,0.0,red
0,All Adults 15+ (1),All Adults (1),8,2000117672,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.1283355993,0.1283355993,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1235200297,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0012197532,0.0012197532,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1234841846,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0130017353,0.0008902833,0.012111452,red
0,All Adults 15+ (1),All Adults (1),8,1235130863,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0045694141,0.0002909047,0.0042785095,red
0,All Adults 15+ (1),All Adults (1),8,2000204521,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0084468194,0.0001099838,0.0083368356,red
0,All Adults 15+ (1),All Adults (1),8,2000188850,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.089173091,0.089173091,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1234930896,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0598718146,0.0004802076,0.059391607,red
0,All Adults 15+ (1),All Adults (1),8,1234933162,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0057720234,0.0003553609,0.0054166624,red
0,All Adults 15+ (1),All Adults (1),8,2000215391,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0001896173,9.39891e-05,9.56282e-05,red
0,All Adults 15+ (1),All Adults (1),8,1234930834,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0173656962,0.0172542822,0.000111414,red
0,All Adults 15+ (1),All Adults (1),8,2000118544,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0008365271,0.0008365271,0.0,red
0,All Adults 15+ (1),All Adults (1),8,2000210700,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0022031597,0.0009896126,0.001213547,red
0,All Adults 15+ (1),All Adults (1),8,1235203175,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,7.05292e-05,7.05292e-05,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1234856363,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0006637183,5.89654e-05,0.0006047529,red
0,All Adults 15+ (1),All Adults (1),8,2000189522,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,1.22564e-05,1.22564e-05,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1234853539,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0075988237,0.0003042984,0.0072945253,red
0,All Adults 15+ (1),All Adults (1),8,1234790174,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0017412801,0.0001120959,0.0016291842,red
0,All Adults 15+ (1),All Adults (1),8,1234852276,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0017571159,0.0006976503,0.0010594656,red
0,All Adults 15+ (1),All Adults (1),8,2000167194,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0083920359,0.0083920359,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1234930004,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0,0.0,0.0,red
0,All Adults 15+ (1),All Adults (1),8,2000118214,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0003326565,0.0003326565,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1234858882,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0020697487,0.0020697487,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1234860121,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0013898494,7.28336e-05,0.0013170158,red
0,All Adults 15+ (1),All Adults (1),8,2000214081,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0048777729,0.0002166937,0.0046610792,red
0,All Adults 15+ (1),All Adults (1),8,1234928937,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0033029945,0.0033029945,0.0,red
0,All Adults 15+ (1),All Adults (1),8,2000134545,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0040894483,0.0040894483,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1235237697,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0018671165,0.0015415131,0.0003256035,red
0,All Adults 15+ (1),All Adults (1),8,1235242085,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0090737877,0.0026129656,0.006460822,red
0,All Adults 15+ (1),All Adults (1),8,2000134654,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0061426939,0.0061426939,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1234849297,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0011144457,0.0001773285,0.0009371172,red
0,All Adults 15+ (1),All Adults (1),8,1234853995,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0013281557,0.0012830725,4.50832e-05,red
0,All Adults 15+ (1),All Adults (1),8,1235190662,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0007950431,0.0001751764,0.0006198666,red
0,All Adults 15+ (1),All Adults (1),8,2000180493,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0001911245,8.42676e-05,0.0001068568,red
0,All Adults 15+ (1),All Adults (1),8,1234869034,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.000992649,0.000876288,0.000116361,red
0,All Adults 15+ (1),All Adults (1),8,1234849240,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0007502495,0.0003937041,0.0003565453,red
0,All Adults 15+ (1),All Adults (1),8,1234723539,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0,0.0,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1234855285,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0002849585,0.0001199176,0.0001650409,red
0,All Adults 15+ (1),All Adults (1),8,1235239064,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0092218888,0.0010242753,0.0081976135,red
0,All Adults 15+ (1),All Adults (1),8,1234859171,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0004865031,6.54064e-05,0.0004210967,red
0,All Adults 15+ (1),All Adults (1),8,2000197665,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0114148947,0.0011342527,0.010280642,red
0,All Adults 15+ (1),All Adults (1),8,2000179449,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0106895967,0.0106895967,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1234856351,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0061998905,0.0004014662,0.0057984242,red
0,All Adults 15+ (1),All Adults (1),8,2000204444,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0012923781,0.0001182787,0.0011740994,red
0,All Adults 15+ (1),All Adults (1),8,2000118306,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0155699539,0.0016077367,0.0139622172,red
0,All Adults 15+ (1),All Adults (1),8,1235242234,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0,0.0,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1234856471,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0016574786,6.08389e-05,0.0015966397,red
0,All Adults 15+ (1),All Adults (1),8,1234858729,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0016711896,0.0011294783,0.0005417113,red
0,All Adults 15+ (1),All Adults (1),8,1234852286,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.000442871,0.0002128932,0.0002299777,red
0,All Adults 15+ (1),All Adults (1),8,1234853287,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0006127995,0.0006127995,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1234853116,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0007726179,0.0003431831,0.0004294348,red
0,All Adults 15+ (1),All Adults (1),8,1234606949,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0,0.0,0.0,red
0,All Adults 15+ (1),All Adults (1),8,2000118469,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0200122604,0.0200122604,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1234855705,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0012448533,0.0004091735,0.0008356798,red
0,All Adults 15+ (1),All Adults (1),8,1234848053,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0,0.0,0.0,red
0,All Adults 15+ (1),All Adults (1),8,2000201500,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0,0.0,0.0,red
0,All Adults 15+ (1),All Adults (1),8,2000192671,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0020045745,0.0020045745,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1235132686,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0038708504,0.000274266,0.0035965845,red
0,All Adults 15+ (1),All Adults (1),8,1234860038,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0042463737,4.85433e-05,0.0041978304,red
0,All Adults 15+ (1),All Adults (1),8,1234855596,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0023840357,0.0005630576,0.0018209781,red
0,All Adults 15+ (1),All Adults (1),8,1234933026,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0039808888,0.0007860532,0.0031948356,red
0,All Adults 15+ (1),All Adults (1),8,1234859044,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0106331434,0.0007388057,0.0098943377,red
0,All Adults 15+ (1),All Adults (1),8,1234855916,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0018828156,0.0018828156,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1234842296,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0,0.0,0.0,red
0,All Adults 15+ (1),All Adults (1),8,2000166766,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.024320648,0.024320648,0.0,red
0,All Adults 15+ (1),All Adults (1),8,2000114905,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0134971202,0.0134971202,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1234856786,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0020881299,0.0001868171,0.0019013128,red
0,All Adults 15+ (1),All Adults (1),8,1234933166,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0110886436,0.008320335,0.0027683086,red
0,All Adults 15+ (1),All Adults (1),8,1234929594,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0420494745,0.0028110527,0.0392384218,red
0,All Adults 15+ (1),All Adults (1),8,1234926494,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0003158359,0.0003158359,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1235250708,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0014156389,0.0014156389,0.0,red
0,All Adults 15+ (1),All Adults (1),8,2000118122,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0204882015,0.0204882015,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1234853872,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0202664885,0.0005666631,0.0196998254,red
0,All Adults 15+ (1),All Adults (1),8,1234859219,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0060328753,0.0006729601,0.0053599152,red
0,All Adults 15+ (1),All Adults (1),8,1234856430,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0191064377,0.0001315078,0.0189749299,red
0,All Adults 15+ (1),All Adults (1),8,2000032768,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0044483875,0.0044483875,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1234928933,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.003183937,0.003183937,0.0,red
0,All Adults 15+ (1),All Adults (1),8,2000204436,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0031543671,0.0004476471,0.00270672,red
0,All Adults 15+ (1),All Adults (1),8,1234849175,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0010713828,0.0005126889,0.0005586939,red
0,All Adults 15+ (1),All Adults (1),8,2000118588,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,4.78269e-05,3.07735e-05,1.70533e-05,red
0,All Adults 15+ (1),All Adults (1),8,2000178878,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0100437813,0.0009358607,0.0091079207,red
0,All Adults 15+ (1),All Adults (1),8,2000107901,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0069044613,0.0006388271,0.0062656343,red
0,All Adults 15+ (1),All Adults (1),8,1234933125,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0120531508,0.000532607,0.0115205438,red
0,All Adults 15+ (1),All Adults (1),8,1234931286,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0002023955,6.55319e-05,0.0001368635,red
0,All Adults 15+ (1),All Adults (1),8,2000212725,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0016809455,0.000404467,0.0012764785,red
0,All Adults 15+ (1),All Adults (1),8,2000134587,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0042162899,0.0042162899,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1235257224,2022-08-01 00:00:00,2022-08-01 00:15:00,53948.905761444,0.0091696668,0.0091696668,0.0,red
